volume,market_cap,capitalization_change_1_day,CryptoID,crypto_type,max_supply,minable,BTC_price_change_1_day,price_btc,USD_price_change_1_day,price_usd,trade_date
4324200990,67098634181,0.027048744,17,0,21000000,1,0,1,0.026937772,3843.52,1/1/2019
5244856836,68849856732,0.026099228,17,0,21000000,1,0,1,0.025989197,3943.41,1/2/2019
4530215219,66994920903,-0.026941753,17,0,21000000,1,0,1,-0.027050193,3836.74,1/3/2019
4847965467,67368333500,0.005573745,17,0,21000000,1,0,1,0.005468184,3857.72,1/4/2019
5137609824,67157570935,-0.003128511,17,0,21000000,1,0,1,-0.003248033,3845.19,1/5/2019
5597027440,71206795853,0.060294392,17,0,21000000,1,0,1,0.060189483,4076.63,1/6/2019
5228625637,70316305580,-0.012505692,17,0,21000000,1,0,1,-0.012603548,4025.25,1/7/2019
5306593305,70422743854,0.001513707,17,0,21000000,1,0,1,0.001391218,4030.85,1/8/2019
5115905225,70508733459,0.001221049,17,0,21000000,1,0,1,0.001103986,4035.3,1/9/2019
6874143796,64288932886,-0.088213194,17,0,21000000,1,0,1,-0.088315615,3678.92,1/10/2019
5538712865,64443301117,0.002401163,17,0,21000000,1,0,1,0.00229687,3687.37,1/11/2019
4778170883,63994140882,-0.006969851,17,0,21000000,1,0,1,-0.00707008,3661.3,1/12/2019
4681302466,62106461671,-0.029497688,17,0,21000000,1,0,1,-0.029593314,3552.95,1/13/2019
5651384490,64789619995,0.043202563,17,0,21000000,1,0,1,0.043090953,3706.05,1/14/2019
5537192302,63477817959,-0.020247102,17,0,21000000,1,0,1,-0.020337017,3630.68,1/15/2019
5394457145,63909348776,0.006798136,17,0,21000000,1,0,1,0.006701224,3655.01,1/16/2019
5464420383,64327048255,0.006535812,17,0,21000000,1,0,1,0.006443211,3678.56,1/17/2019
5002961727,63970991867,-0.005535096,17,0,21000000,1,0,1,-0.005632639,3657.84,1/18/2019
5955691380,65214103659,0.01943243,17,0,21000000,1,0,1,0.019336548,3728.57,1/19/2019
5582489560,62990143284,-0.034102445,17,0,21000000,1,0,1,-0.034211507,3601.01,1/20/2019
5004347059,62559869612,-0.00683081,17,0,21000000,1,0,1,-0.006936943,3576.03,1/21/2019
5313623556,63065139424,0.00807658,17,0,21000000,1,0,1,0.007983714,3604.58,1/22/2019
5433755649,62731361272,-0.005292594,17,0,21000000,1,0,1,-0.005398687,3585.12,1/23/2019
5262869046,63014066012,0.004506593,17,0,21000000,1,0,1,0.004393158,3600.87,1/24/2019
5265847539,63000985908,-0.000207574,17,0,21000000,1,0,1,-0.000305482,3599.77,1/25/2019
5098183235,63054898963,0.000855749,17,0,21000000,1,0,1,0.00074727,3602.46,1/26/2019
5570752966,62737274093,-0.005037275,17,0,21000000,1,0,1,-0.005132604,3583.97,1/27/2019
6908930483,60756570314,-0.031571403,17,0,21000000,1,0,1,-0.031674372,3470.45,1/28/2019
5897159493,60371874099,-0.006331763,17,0,21000000,1,0,1,-0.006434324,3448.12,1/29/2019
5955112627,61044262622,0.011137447,17,0,21000000,1,0,1,0.011037899,3486.18,1/30/2019
5831198271,60553903927,-0.008032838,17,0,21000000,1,0,1,-0.008143584,3457.79,1/31/2019
5422926707,61088747491,0.00883252,17,0,21000000,1,0,1,0.008722334,3487.95,2/1/2019
5071623601,61675119055,0.009598684,17,0,21000000,1,0,1,0.009492682,3521.06,2/2/2019
5043937584,60681847608,-0.016104897,17,0,21000000,1,0,1,-0.016202507,3464.01,2/3/2019
5332718886,60603083461,-0.001297985,17,0,21000000,1,0,1,-0.001402998,3459.15,2/4/2019
5227549545,60735563490,0.002186028,17,0,21000000,1,0,1,0.002084327,3466.36,2/5/2019
5482196038,59821158612,-0.01505551,17,0,21000000,1,0,1,-0.015171534,3413.77,2/6/2019
5004962683,59578075991,-0.004063489,17,0,21000000,1,0,1,-0.004188917,3399.47,2/7/2019
7735623101,64270269953,0.078757058,17,0,21000000,1,0,1,0.078632846,3666.78,2/8/2019
6158833645,64354732475,0.001314177,17,0,21000000,1,0,1,0.001205417,3671.2,2/9/2019
6282256903,64694025951,0.005272238,17,0,21000000,1,0,1,0.005172696,3690.19,2/10/2019
6277056434,63968390250,-0.011216425,17,0,21000000,1,0,1,-0.01131649,3648.43,2/11/2019
6480384532,64063755250,0.001490814,17,0,21000000,1,0,1,0.001397862,3653.53,2/12/2019
6438903823,63694394519,-0.005765518,17,0,21000000,1,0,1,-0.005873771,3632.07,2/13/2019
6271044418,63434486052,-0.004080555,17,0,21000000,1,0,1,-0.004182188,3616.88,2/14/2019
6091952231,63509111125,0.001176412,17,0,21000000,1,0,1,0.001086572,3620.81,2/15/2019
5934744052,63673369195,0.00258637,17,0,21000000,1,0,1,0.002480108,3629.79,2/16/2019
7039512503,64453368779,0.012250013,17,0,21000000,1,0,1,0.012135688,3673.84,2/17/2019
9908216640,68704389994,0.065954989,17,0,21000000,1,0,1,0.065835747,3915.71,2/18/2019
9933626655,69262673238,0.008125874,17,0,21000000,1,0,1,0.008013872,3947.09,2/19/2019
8693373948,70194350042,0.013451355,17,0,21000000,1,0,1,0.013359209,3999.82,2/20/2019
7775128102,69398333876,-0.011340174,17,0,21000000,1,0,1,-0.011425514,3954.12,2/21/2019
7826525254,70308555857,0.013115905,17,0,21000000,1,0,1,0.013001629,4005.53,2/22/2019
8922258316,72720867208,0.034310353,17,0,21000000,1,0,1,0.034202715,4142.53,2/23/2019
10794227451,66897483404,-0.08007858,17,0,21000000,1,0,1,-0.0801684,3810.43,2/24/2019
9318796067,68173204651,0.019069794,17,0,21000000,1,0,1,0.018966363,3882.7,2/25/2019
7931218996,67683296223,-0.007186231,17,0,21000000,1,0,1,-0.007299044,3854.36,2/26/2019
8301309684,67631949500,-0.000758632,17,0,21000000,1,0,1,-0.000858768,3851.05,2/27/2019
8399767798,67704774107,0.001076778,17,0,21000000,1,0,1,0.000971164,3854.79,2/28/2019
7661247975,67796965743,0.001361671,17,0,21000000,1,0,1,0.00124261,3859.58,3/1/2019
7578786076,67888255371,0.001346515,17,0,21000000,1,0,1,0.001254022,3864.42,3/2/2019
7253558152,67592376373,-0.004358324,17,0,21000000,1,0,1,-0.004461213,3847.18,3/3/2019
9029175788,66094551587,-0.02215967,17,0,21000000,1,0,1,-0.022255262,3761.56,3/4/2019
10174126415,68470655400,0.035950071,17,0,21000000,1,0,1,0.035841513,3896.38,3/5/2019
9175291529,68609885776,0.002033431,17,0,21000000,1,0,1,0.001940263,3903.94,3/6/2019
9584165519,68749421311,0.002033753,17,0,21000000,1,0,1,0.001931382,3911.48,3/7/2019
10638638944,68574579320,-0.002543178,17,0,21000000,1,0,1,-0.002646057,3901.13,3/8/2019
10796103518,69674508655,0.016039899,17,0,21000000,1,0,1,0.015938972,3963.31,3/9/2019
9713267607,69475297370,-0.00285917,17,0,21000000,1,0,1,-0.002954601,3951.6,3/10/2019
10125901903,68666928025,-0.011635349,17,0,21000000,1,0,1,-0.011734487,3905.23,3/11/2019
9809887079,68743000581,0.001107849,17,0,21000000,1,0,1,0.001006343,3909.16,3/12/2019
9469184841,68706700381,-0.000528057,17,0,21000000,1,0,1,-0.000624175,3906.72,3/13/2019
10480789570,69024696307,0.00462831,17,0,21000000,1,0,1,0.004517856,3924.37,3/14/2019
9394210605,69675002377,0.009421354,17,0,21000000,1,0,1,0.009311049,3960.91,3/15/2019
9856166973,71227967573,0.0222887,17,0,21000000,1,0,1,0.022171673,4048.73,3/16/2019
8221625400,70821939585,-0.005700401,17,0,21000000,1,0,1,-0.005804289,4025.23,3/17/2019
9646954186,70958165407,0.001923497,17,0,21000000,1,0,1,0.001808592,4032.51,3/18/2019
9344919956,71647703828,0.009717535,17,0,21000000,1,0,1,0.009592041,4071.19,3/19/2019
10175916388,71942444088,0.004113743,17,0,21000000,1,0,1,0.004001287,4087.48,3/20/2019
10831212662,70926226882,-0.01412542,17,0,21000000,1,0,1,-0.014226369,4029.33,3/21/2019
9252935969,70840048102,-0.001215048,17,0,21000000,1,0,1,-0.001330246,4023.97,3/22/2019
9578850549,71056017910,0.003048697,17,0,21000000,1,0,1,0.002947338,4035.83,3/23/2019
9144851065,70823042992,-0.00327875,17,0,21000000,1,0,1,-0.003384682,4022.17,3/24/2019
10359818883,69789872373,-0.014588057,17,0,21000000,1,0,1,-0.014693561,3963.07,3/25/2019
10707678815,70184147203,0.005649456,17,0,21000000,1,0,1,0.005553775,3985.08,3/26/2019
10897131934,71987847571,0.025699541,17,0,21000000,1,0,1,0.025592962,4087.07,3/27/2019
9353915899,71678998915,-0.004290289,17,0,21000000,1,0,1,-0.004394346,4069.11,3/28/2019
10918665557,72202088875,0.007297674,17,0,21000000,1,0,1,0.007190762,4098.37,3/29/2019
9732688060,72355190645,0.002120462,17,0,21000000,1,0,1,0.002022755,4106.66,3/30/2019
9045122443,72339379036,-0.000218528,17,0,21000000,1,0,1,-0.000306819,4105.4,3/31/2019
10157794171,73269368747,0.012855926,17,0,21000000,1,0,1,0.012856238,4158.18,4/1/2019
21315047816,85986009273,0.173560121,17,0,21000000,1,0,1,0.17356151,4879.88,4/2/2019
22899891582,87655288145,0.019413378,17,0,21000000,1,0,1,0.019086535,4973.02,4/3/2019
18251810240,86778727821,-0.010000085,17,0,21000000,1,0,1,-0.010098491,4922.8,4/4/2019
16837325387,88796118650,0.023247527,17,0,21000000,1,0,1,0.023133176,5036.68,4/5/2019
16929795194,89212733450,0.004691813,17,0,21000000,1,0,1,0.004594296,5059.82,4/6/2019
16655416140,91674230186,0.027591316,17,0,21000000,1,0,1,0.027487144,5198.9,4/7/2019
17154113634,93286365973,0.017585485,17,0,21000000,1,0,1,0.017478697,5289.77,4/8/2019
14722104361,91799330425,-0.015940545,17,0,21000000,1,0,1,-0.016032833,5204.96,4/9/2019
15504590933,93918439274,0.023084143,17,0,21000000,1,0,1,0.022976161,5324.55,4/10/2019
16555616019,89341168457,-0.048736658,17,0,21000000,1,0,1,-0.048841686,5064.49,4/11/2019
13675206312,89792633045,0.005053265,17,0,21000000,1,0,1,0.004946204,5089.54,4/12/2019
10823289598,89925574875,0.001480543,17,0,21000000,1,0,1,0.001385194,5096.59,4/13/2019
10391952498,91188595341,0.014045175,17,0,21000000,1,0,1,0.01395639,5167.72,4/14/2019
12290155061,89422237603,-0.01937038,17,0,21000000,1,0,1,-0.019468934,5067.11,4/15/2019
11618660197,92404613297,0.033351611,17,0,21000000,1,0,1,0.033243802,5235.56,4/16/2019
12438480677,92702617458,0.003224992,17,0,21000000,1,0,1,0.003128605,5251.94,4/17/2019
13256489918,93532402741,0.008951045,17,0,21000000,1,0,1,0.008844351,5298.39,4/18/2019
13780238655,93638345002,0.00113268,17,0,21000000,1,0,1,0.001022952,5303.81,4/19/2019
13169647522,94248717444,0.006518403,17,0,21000000,1,0,1,0.00642557,5337.89,4/20/2019
13731844223,93847052256,-0.004261758,17,0,21000000,1,0,1,-0.004376261,5314.53,4/21/2019
14601631648,95354207776,0.0160597,17,0,21000000,1,0,1,0.015963782,5399.37,4/22/2019
15867308108,98417387004,0.032124217,17,0,21000000,1,0,1,0.032038923,5572.36,4/23/2019
17048033399,96530038144,-0.019176986,17,0,21000000,1,0,1,-0.019289852,5464.87,4/24/2019
15330283408,92046492864,-0.046447151,17,0,21000000,1,0,1,-0.046542736,5210.52,4/25/2019
16812108040,93272287960,0.01331713,17,0,21000000,1,0,1,0.013209814,5279.35,4/26/2019
13111274675,93086156556,-0.00199557,17,0,21000000,1,0,1,-0.002094955,5268.29,4/27/2019
12819992056,93391244395,0.003277478,17,0,21000000,1,0,1,0.003198381,5285.14,4/28/2019
13735490672,92737510865,-0.006999945,17,0,21000000,1,0,1,-0.007150236,5247.35,4/29/2019
13878964574,94573826827,0.019801221,17,0,21000000,1,0,1,0.019701373,5350.73,4/30/2019
13679528236,95501110091,0.009804861,17,0,21000000,1,0,1,0.009712693,5402.7,5/1/2019
14644460907,97330112147,0.019151631,17,0,21000000,1,0,1,0.018986803,5505.28,5/2/2019
18720780006,1.02E+11,0.047838522,17,0,21000000,1,0,1,0.047774137,5768.29,5/3/2019
17567780766,1.03E+11,0.011038552,17,0,21000000,1,0,1,0.010900978,5831.17,5/4/2019
14808830723,1.02E+11,-0.005989613,17,0,21000000,1,0,1,-0.006081112,5795.71,5/5/2019
15737171804,1.02E+11,-0.008331664,17,0,21000000,1,0,1,-0.008437275,5746.81,5/6/2019
18026409033,1.03E+11,0.014481412,17,0,21000000,1,0,1,0.014388852,5829.5,5/7/2019
15320605300,1.06E+11,0.026347712,17,0,21000000,1,0,1,0.026238957,5982.46,5/8/2019
16784645411,1.09E+11,0.032216619,17,0,21000000,1,0,1,0.032105522,6174.53,5/9/2019
19419875368,1.13E+11,0.033181341,17,0,21000000,1,0,1,0.033090778,6378.85,5/10/2019
28867562329,1.27E+11,0.129582896,17,0,21000000,1,0,1,0.129477884,7204.77,5/11/2019
27773333680,1.23E+11,-0.032149779,17,0,21000000,1,0,1,-0.032256408,6972.37,5/12/2019
28677672181,1.38E+11,0.120973326,17,0,21000000,1,0,1,0.120841263,7814.92,5/13/2019
28344112920,1.45E+11,0.026469587,17,0,21000000,1,0,1,0.026362138,8205.17,5/15/2019
33167197581,1.40E+11,-0.038930152,17,0,21000000,1,0,1,-0.039031489,7884.91,5/16/2019
30066644905,1.30E+11,-0.068515844,17,0,21000000,1,0,1,-0.068613339,7343.9,5/17/2019
21354286562,1.29E+11,-0.009790077,17,0,21000000,1,0,1,-0.009898011,7271.21,5/18/2019
25902422040,1.45E+11,0.127548379,17,0,21000000,1,0,1,0.127417582,8197.69,5/19/2019
23843404340,1.41E+11,-0.026651368,17,0,21000000,1,0,1,-0.026761197,7978.31,5/20/2019
25127245056,1.41E+11,-0.001769953,17,0,21000000,1,0,1,-0.001877591,7963.33,5/21/2019
24719473175,1.36E+11,-0.03545638,17,0,21000000,1,0,1,-0.035570546,7680.07,5/22/2019
24457107820,1.40E+11,0.026386191,17,0,21000000,1,0,1,0.026273198,7881.85,5/23/2019
25919126991,1.42E+11,0.013497695,17,0,21000000,1,0,1,0.01338772,7987.37,5/24/2019
22256813107,1.43E+11,0.008259719,17,0,21000000,1,0,1,0.008159131,8052.54,5/25/2019
26677970091,1.54E+11,0.077201577,17,0,21000000,1,0,1,0.077078785,8673.22,5/26/2019
27949839564,1.56E+11,0.01540583,17,0,21000000,1,0,1,0.015283828,8805.78,5/27/2019
24226919267,1.55E+11,-0.009632368,17,0,21000000,1,0,1,-0.009745871,8719.96,5/28/2019
23473479966,1.54E+11,-0.006812557,17,0,21000000,1,0,1,-0.006934665,8659.49,5/29/2019
29246528551,1.48E+11,-0.039156064,17,0,21000000,1,0,1,-0.039265592,8319.47,5/30/2019
25365190957,1.52E+11,0.030738796,17,0,21000000,1,0,1,0.030654597,8574.5,5/31/2019
22488303544,1.52E+11,-0.001115824,17,0,21000000,1,0,1,-0.001222229,8564.02,6/1/2019
20266216022,1.55E+11,0.020982372,17,0,21000000,1,0,1,0.020894393,8742.96,6/2/2019
22004511436,1.46E+11,-0.060990153,17,0,21000000,1,0,1,-0.061074281,8208.99,6/3/2019
24609731549,1.37E+11,-0.060955329,17,0,21000000,1,0,1,-0.06105745,7707.77,6/4/2019
21760923463,1.39E+11,0.015224651,17,0,21000000,1,0,1,0.015109429,7824.23,6/5/2019
19474611077,1.39E+11,-0.000172348,17,0,21000000,1,0,1,-0.000282456,7822.02,6/6/2019
19141423231,1.43E+11,0.028486653,17,0,21000000,1,0,1,0.028372466,8043.95,6/7/2019
16522722810,1.41E+11,-0.01108091,17,0,21000000,1,0,1,-0.011166156,7954.13,6/8/2019
16610726547,1.36E+11,-0.033347371,17,0,21000000,1,0,1,-0.033448033,7688.08,6/9/2019
18689275117,1.42E+11,0.040730213,17,0,21000000,1,0,1,0.040614822,8000.33,6/10/2019
17107279932,1.41E+11,-0.008976084,17,0,21000000,1,0,1,-0.009077126,7927.71,6/11/2019
19034432883,1.45E+11,0.027610569,17,0,21000000,1,0,0,0.027517404,8145.86,6/12/2019
18669407147,1.46E+11,0.010548178,17,0,21000000,1,0,1,0.010442114,8230.92,6/13/2019
19831162906,1.54E+11,0.05636662,17,0,21000000,1,0,1,0.056240372,8693.83,6/14/2019
18371033226,1.57E+11,0.016731071,17,0,21000000,1,0,1,0.016626734,8838.38,6/15/2019
23348550311,1.60E+11,0.017755425,17,0,21000000,1,0,1,0.017662739,8994.49,6/16/2019
15562951919,1.66E+11,0.036327032,17,0,21000000,1,0,1,0.036228847,9320.35,6/17/2019
15848210536,1.61E+11,-0.02548559,17,0,21000000,1,0,1,-0.025598824,9081.76,6/18/2019
15546809946,1.65E+11,0.021240418,17,0,21000000,1,0,1,0.02111485,9273.52,6/19/2019
17846823784,1.69E+11,0.027454214,17,0,21000000,1,0,1,0.027350995,9527.16,6/20/2019
20624008643,1.80E+11,0.064903403,17,0,21000000,1,0,1,0.064804202,10144.56,6/21/2019
29995204861,1.90E+11,0.055026374,17,0,21000000,1,0,1,0.05491909,10701.69,6/22/2019
20998326502,1.93E+11,0.014488753,17,0,21000000,1,0,1,0.014360349,10855.37,6/23/2019
19271652365,1.96E+11,0.01447156,17,0,21000000,1,0,1,0.014345895,11011.1,6/24/2019
24879684533,2.10E+11,0.070929124,17,0,21000000,1,0,1,0.070821262,11790.92,6/25/2019
45105733173,2.31E+11,0.104051456,17,0,21000000,1,0,1,0.103919796,13016.23,6/26/2019
39977475223,1.99E+11,-0.140771097,17,0,21000000,1,0,1,-0.140856454,11182.81,6/27/2019
35087757766,2.21E+11,0.109627086,17,0,21000000,1,0,1,0.109500206,12407.33,6/28/2019
29923961128,2.13E+11,-0.035987376,17,0,21000000,1,0,1,-0.036104464,11959.37,6/29/2019
27256473494,1.92E+11,-0.095410711,17,0,21000000,1,0,1,-0.095507539,10817.16,6/30/2019
29378589324,1.88E+11,-0.021535979,17,0,21000000,1,0,1,-0.021635069,10583.13,7/1/2019
31015895223,1.92E+11,0.020759152,17,0,21000000,1,0,1,0.02065079,10801.68,7/2/2019
30796494294,2.13E+11,0.107491362,17,0,21000000,1,0,1,0.107352745,11961.27,7/3/2019
25920294033,2.00E+11,-0.062243889,17,0,21000000,1,0,1,-0.062353747,11215.44,7/4/2019
23838480210,1.95E+11,-0.021003811,17,0,21000000,1,0,1,-0.0211298,10978.46,7/5/2019
21092024306,2.00E+11,0.021089622,17,0,21000000,1,0,1,0.020958313,11208.55,7/6/2019
19369044277,2.04E+11,0.021728213,17,0,21000000,1,0,1,0.021617426,11450.85,7/7/2019
23482551458,2.19E+11,0.073064184,17,0,21000000,1,0,1,0.072929957,12285.96,7/8/2019
28167921523,2.24E+11,0.023538769,17,0,21000000,1,0,1,0.023429183,12573.81,7/9/2019
33627574244,2.17E+11,-0.033100482,17,0,21000000,1,0,1,-0.033188031,12156.51,7/10/2019
28595327690,2.02E+11,-0.06554631,17,0,21000000,1,0,1,-0.065631501,11358.66,7/11/2019
23534692797,2.10E+11,0.040381942,17,0,21000000,1,0,1,0.040262672,11815.99,7/12/2019
21042616384,2.03E+11,-0.035754995,17,0,21000000,1,0,1,-0.035850572,11392.38,7/13/2019
22486000001,1.83E+11,-0.099652351,17,0,21000000,1,0,1,-0.099743864,10256.06,7/14/2019
25384047207,1.94E+11,0.062414213,17,0,21000000,1,0,1,0.062307553,10895.09,7/15/2019
24151199070,1.69E+11,-0.129998944,17,0,21000000,1,0,1,-0.130099889,9477.64,7/16/2019
24569921549,1.73E+11,0.022903562,17,0,21000000,1,0,1,0.022807366,9693.8,7/17/2019
25187024648,1.90E+11,0.100433752,17,0,21000000,1,0,1,0.100340424,10666.48,7/18/2019
20727426310,1.88E+11,-0.012645771,17,0,21000000,1,0,1,-0.012726785,10530.73,7/19/2019
20206615155,1.92E+11,0.022576106,17,0,21000000,1,0,1,0.022449536,10767.14,7/20/2019
17130580467,1.89E+11,-0.015504053,17,0,21000000,1,0,1,-0.015605815,10599.11,7/21/2019
17851916995,1.77E+11,-0.042671889,17,0,21000000,1,0,1,-0.042766634,9900.77,7/23/2019
17398734322,1.75E+11,-0.008875258,17,0,21000000,1,0,1,-0.008973039,9811.93,7/24/2019
15821952090,1.77E+11,0.01028932,17,0,21000000,1,0,1,0.010182502,9911.84,7/25/2019
14495714483,1.76E+11,-0.00407498,17,0,21000000,1,0,1,-0.004190947,9870.3,7/26/2019
16817809536,1.69E+11,-0.039676233,17,0,21000000,1,0,1,-0.03977792,9477.68,7/27/2019
13738687093,1.70E+11,0.008056897,17,0,21000000,1,0,1,0.007932321,9552.86,7/28/2019
13791445323,1.70E+11,-0.003411989,17,0,21000000,1,0,1,-0.003528786,9519.15,7/29/2019
13829811132,1.71E+11,0.009371942,17,0,21000000,1,0,1,0.009272887,9607.42,7/30/2019
16631520648,1.80E+11,0.049900185,17,0,21000000,1,0,1,0.04977507,10085.63,7/31/2019
17165337858,1.86E+11,0.031240773,17,0,21000000,1,0,1,0.031137371,10399.67,8/1/2019
17489094082,1.88E+11,0.01151549,17,0,21000000,1,0,1,0.011394592,10518.17,8/2/2019
15352685061,1.93E+11,0.028983641,17,0,21000000,1,0,1,0.028860534,10821.73,8/3/2019
16530894787,1.96E+11,0.013837706,17,0,21000000,1,0,1,0.01371777,10970.18,8/4/2019
23875988832,2.11E+11,0.076265166,17,0,21000000,1,0,1,0.076158276,11805.65,8/5/2019
23635107660,2.05E+11,-0.027628678,17,0,21000000,1,0,1,-0.02773926,11478.17,8/6/2019
22194988641,2.13E+11,0.040517722,17,0,21000000,1,0,1,0.040407138,11941.97,8/7/2019
19481591730,2.14E+11,0.002145322,17,0,21000000,1,0,1,0.002046564,11966.41,8/8/2019
18339989960,2.12E+11,-0.00854477,17,0,21000000,1,0,1,-0.008646704,11862.94,8/9/2019
15774371518,2.06E+11,0.015040719,17,0,21000000,1,0,1,0.014933918,11523.58,8/11/2019
13647198229,2.03E+11,-0.012140028,17,0,21000000,1,0,1,-0.01223231,11382.62,8/12/2019
16681503537,1.95E+11,-0.042659922,17,0,21000000,1,0,1,-0.042766077,10895.83,8/13/2019
19990838300,1.80E+11,-0.077375665,17,0,21000000,1,0,1,-0.077472758,10051.7,8/14/2019
22899115082,1.84E+11,0.025960211,17,0,21000000,1,0,1,0.025851349,10311.55,8/15/2019
20228207096,1.86E+11,0.006196589,17,0,21000000,1,0,1,0.006089288,10374.34,8/16/2019
12999813869,1.85E+11,0.011237356,17,0,21000000,1,0,1,0.011148641,10345.81,8/18/2019
16038264603,1.95E+11,0.055238481,17,0,21000000,1,0,1,0.055117966,10916.05,8/19/2019
15053082175,1.93E+11,-0.013895598,17,0,21000000,1,0,1,-0.013999569,10763.23,8/20/2019
19473084768,1.81E+11,-0.057994936,17,0,21000000,1,0,1,-0.058084794,10138.05,8/21/2019
17097508856,1.81E+11,-0.000592047,17,0,21000000,1,0,1,-0.000689482,10131.06,8/22/2019
15627023886,1.86E+11,0.027443246,17,0,21000000,1,0,1,0.027332777,10407.97,8/23/2019
14153856610,1.81E+11,-0.001999001,17,0,21000000,1,0,1,-0.002110245,10138.52,8/25/2019
18438654080,1.86E+11,0.023009344,17,0,21000000,1,0,1,0.022912614,10370.82,8/26/2019
14762609503,1.82E+11,-0.017776112,17,0,21000000,1,0,1,-0.017869368,10185.5,8/27/2019
17603790323,1.75E+11,-0.042221625,17,0,21000000,1,0,1,-0.04232291,9754.42,8/28/2019
17045878501,1.70E+11,-0.024924776,17,0,21000000,1,0,1,-0.025036855,9510.2,8/29/2019
13595263986,1.72E+11,0.009363132,17,0,21000000,1,0,1,0.009250068,9598.17,8/30/2019
11454806419,1.72E+11,0.003499911,17,0,21000000,1,0,1,0.00338502,9630.66,8/31/2019
11445355859,1.75E+11,0.013321386,17,0,21000000,1,0,1,0.013219239,9757.97,9/1/2019
17248102294,1.85E+11,0.060450446,17,0,21000000,1,0,1,0.060339394,10346.76,9/2/2019
19384917989,1.90E+11,0.026867157,17,0,21000000,1,0,1,0.026750403,10623.54,9/3/2019
16742664769,1.90E+11,-0.002640275,17,0,21000000,1,0,1,-0.002734493,10594.49,9/4/2019
14551239508,1.89E+11,-0.00167328,17,0,21000000,1,0,1,-0.00178961,10575.53,9/5/2019
19536574783,1.86E+11,-0.02090849,17,0,21000000,1,0,1,-0.021013604,10353.3,9/6/2019
15307366476,1.88E+11,0.015944128,17,0,21000000,1,0,1,0.015835531,10517.25,9/7/2019
13670567493,1.87E+11,-0.007100952,17,0,21000000,1,0,1,-0.007223371,10441.28,9/8/2019
17595943368,1.85E+11,-0.01008014,17,0,21000000,1,0,1,-0.010181702,10334.97,9/9/2019
14906809639,1.81E+11,-0.021066459,17,0,21000000,1,0,1,-0.021189225,10115.98,9/10/2019
15428063426,1.83E+11,0.006297156,17,0,21000000,1,0,1,0.00616747,10178.37,9/11/2019
15323563925,1.87E+11,0.02288269,17,0,21000000,1,0,1,0.022769854,10410.13,9/12/2019
14109864675,1.86E+11,-0.004659229,17,0,21000000,1,0,1,-0.004762669,10360.55,9/13/2019
13468713124,1.86E+11,-0.000133808,17,0,21000000,1,0,1,-0.0002413,10358.05,9/14/2019
15160167779,1.84E+11,-0.00674151,17,0,21000000,1,0,1,-0.00685369,10276.79,9/16/2019
16169268880,1.83E+11,-0.004079579,17,0,21000000,1,0,1,-0.004200651,10198.25,9/18/2019
19937691247,1.84E+11,0.006787202,17,0,21000000,1,0,1,0.0066835,10266.41,9/19/2019
14734189639,1.83E+11,-0.008152378,17,0,21000000,1,0,1,-0.008257025,10181.64,9/20/2019
13425266806,1.80E+11,-0.015791162,17,0,21000000,1,0,1,-0.015903135,10019.72,9/21/2019
13199651698,1.81E+11,0.005175131,17,0,21000000,1,0,1,0.005057028,10070.39,9/22/2019
15144925408,1.75E+11,-0.033794428,17,0,21000000,1,0,1,-0.033868599,9729.32,9/23/2019
25002886689,1.55E+11,-0.113861666,17,0,21000000,1,0,1,-0.11395966,8620.57,9/24/2019
21744728353,1.52E+11,-0.015387823,17,0,21000000,1,0,1,-0.015495495,8486.99,9/25/2019
19258205289,1.46E+11,-0.043250258,17,0,21000000,1,0,1,-0.043362841,8118.97,9/26/2019
16408941156,1.48E+11,0.016460478,17,0,21000000,1,0,1,0.016366608,8251.85,9/27/2019
14141152736,1.48E+11,-0.000608128,17,0,21000000,1,0,1,-0.000718627,8245.92,9/28/2019
13034629109,1.46E+11,-0.017094829,17,0,21000000,1,0,1,-0.017187894,8104.19,9/29/2019
17115474183,1.49E+11,0.023498756,17,0,21000000,1,0,1,0.023405177,8293.87,9/30/2019
15305343413,1.50E+11,0.006055942,17,0,21000000,1,0,1,0.005957412,8343.28,10/1/2019
13125712443,1.51E+11,0.00606898,17,0,21000000,1,0,1,0.005964081,8393.04,10/2/2019
13668823409,1.48E+11,-0.015751061,17,0,21000000,1,0,1,-0.015852421,8259.99,10/3/2019
13139456229,1.47E+11,-0.006442375,17,0,21000000,1,0,1,-0.006543591,8205.94,10/4/2019
13160830305,1.44E+11,-0.019938389,17,0,21000000,1,0,1,-0.02003803,7988.16,10/6/2019
18009742607,1.48E+11,0.03234449,17,0,21000000,1,0,1,0.032230201,8245.62,10/7/2019
15592264032,1.48E+11,-0.001932646,17,0,21000000,1,0,1,-0.002042296,8228.78,10/8/2019
19384942333,1.55E+11,0.04469664,17,0,21000000,1,0,1,0.044594703,8595.74,10/9/2019
17618660671,1.54E+11,-0.000964816,17,0,21000000,1,0,1,-0.001078441,8586.47,10/10/2019
19604381101,1.50E+11,-0.030725125,17,0,21000000,1,0,1,-0.030828734,8321.76,10/11/2019
14532641605,1.50E+11,0.001871585,17,0,21000000,1,0,1,0.00177847,8336.56,10/12/2019
13808286059,1.50E+11,-0.001766734,17,0,21000000,1,0,1,-0.001865278,8321.01,10/13/2019
