volume,market_cap,capitalization_change_1_day,CryptoID,crypto_type,max_supply,minable,BTC_price_change_1_day,price_btc,USD_price_change_1_day,price_usd,trade_date
36278900,6529299589,0,17,0,21000000,1,0,1,0,434.33,1/1/2016
30096600,6517390487,-0.001823948,17,0,21000000,1,0,1,-0.002049133,433.44,1/2/2016
39633800,6467429942,-0.007665728,17,0,21000000,1,0,1,-0.007913437,430.01,1/3/2016
38477500,6515713340,0.007465624,17,0,21000000,1,0,1,0.007162624,433.09,1/4/2016
34522600,6500393256,-0.002351252,17,0,21000000,1,0,1,-0.002609157,431.96,1/5/2016
34042500,6458942098,-0.006376715,17,0,21000000,1,0,1,-0.006597833,429.11,1/6/2016
87562200,6896279078,0.067710311,17,0,21000000,1,0,1,0.067441915,458.05,1/7/2016
56993000,6825700454,-0.010234305,17,0,21000000,1,0,1,-0.010522869,453.23,1/8/2016
32278000,6742767343,-0.012150125,17,0,21000000,1,0,1,-0.012399885,447.61,1/9/2016
35995900,6750440386,0.001137966,17,0,21000000,1,0,1,0.000848953,447.99,1/10/2016
40450000,6758931030,0.001257791,17,0,21000000,1,0,1,0.000982165,448.43,1/11/2016
115607000,6568800100,-0.028130326,17,0,21000000,1,0,1,-0.028410231,435.69,1/12/2016
173888000,6520360056,-0.007374261,17,0,21000000,1,0,1,-0.007620097,432.37,1/13/2016
43945500,6490638885,-0.00455821,17,0,21000000,1,0,1,-0.004764438,430.31,1/14/2016
153351008,5496598039,-0.153149923,17,0,21000000,1,0,1,-0.153331319,364.33,1/15/2016
120352000,5848063566,0.063942374,17,0,21000000,1,0,1,0.063705981,387.54,1/16/2016
45319600,5770478451,-0.013266804,17,0,21000000,1,0,1,-0.013521185,382.3,1/17/2016
54403900,5845656048,0.013027966,17,0,21000000,1,0,1,0.012738687,387.17,1/18/2016
46819800,5740934168,-0.017914479,17,0,21000000,1,0,1,-0.01813157,380.15,1/19/2016
121720000,6347836794,0.10571496,17,0,21000000,1,0,1,0.105432066,420.23,1/20/2016
68338000,6198658815,-0.023500601,17,0,21000000,1,0,1,-0.023725103,410.26,1/21/2016
91546600,5780764155,-0.067416948,17,0,21000000,1,0,1,-0.067688783,382.49,1/22/2016
56247400,5858059876,0.013371194,17,0,21000000,1,0,1,0.013072237,387.49,1/23/2016
54824800,6093787908,0.040239949,17,0,21000000,1,0,1,0.039949418,402.97,1/24/2016
59062400,5925345408,-0.027641674,17,0,21000000,1,0,1,-0.027892895,391.73,1/25/2016
58147000,5933372928,0.001354777,17,0,21000000,1,0,1,0.001072167,392.15,1/26/2016
47424400,5977545745,0.007444807,17,0,21000000,1,0,1,0.007191126,394.97,1/27/2016
59247900,5756710303,-0.036944166,17,0,21000000,1,0,1,-0.03716738,380.29,1/28/2016
86125296,5745985821,-0.001862953,17,0,21000000,1,0,1,-0.002156249,379.47,1/29/2016
30284400,5729296096,-0.002904589,17,0,21000000,1,0,1,-0.003188658,378.26,1/30/2016
37894300,5587253351,-0.024792355,17,0,21000000,1,0,1,-0.025088563,368.77,1/31/2016
51656700,5653747618,0.011901065,17,0,21000000,1,0,1,0.011633267,373.06,2/1/2016
40378700,5676528707,0.004029378,17,0,21000000,1,0,1,0.003725942,374.45,2/2/2016
45933400,5609971377,-0.011725005,17,0,21000000,1,0,1,-0.012017626,369.95,2/3/2016
69285504,5909517630,0.053395326,17,0,21000000,1,0,1,0.053088255,389.59,2/4/2016
43825000,5865136968,-0.007510031,17,0,21000000,1,0,1,-0.007803075,386.55,2/5/2016
49249300,5714879155,-0.025618807,17,0,21000000,1,0,1,-0.025947484,376.52,2/6/2016
37076300,5718023735,0.000550244,17,0,21000000,1,0,1,0.00026559,376.62,2/7/2016
47671100,5671240831,-0.008181656,17,0,21000000,1,0,1,-0.008416972,373.45,2/8/2016
55318500,5712106127,0.007205706,17,0,21000000,1,0,1,0.006908555,376.03,2/9/2016
85130896,5799042060,0.015219593,17,0,21000000,1,0,1,0.014945616,381.65,2/10/2016
74375600,5770550973,-0.004913068,17,0,21000000,1,0,1,-0.005240404,379.65,2/11/2016
67042800,5842238586,0.01242301,17,0,21000000,1,0,1,0.012142763,384.26,2/12/2016
61911700,5959279526,0.020033578,17,0,21000000,1,0,1,0.019778275,391.86,2/13/2016
74469800,6194711495,0.039506784,17,0,21000000,1,0,1,0.039223192,407.23,2/14/2016
74070496,6089064891,-0.017054322,17,0,21000000,1,0,1,-0.017312084,400.18,2/15/2016
73093104,6201590434,0.018479938,17,0,21000000,1,0,1,0.01826678,407.49,2/16/2016
83193600,6337628174,0.021935944,17,0,21000000,1,0,1,0.021669243,416.32,2/17/2016
76752600,6431547586,0.014819331,17,0,21000000,1,0,1,0.014532091,422.37,2/18/2016
55711300,6408881658,-0.003524179,17,0,21000000,1,0,1,-0.003740796,420.79,2/19/2016
93992096,6659985887,0.039180662,17,0,21000000,1,0,1,0.038903016,437.16,2/20/2016
89820704,6686294225,0.003950209,17,0,21000000,1,0,1,0.003751487,438.8,2/21/2016
85385200,6671673493,-0.002186672,17,0,21000000,1,0,1,-0.00239289,437.75,2/22/2016
85244896,6413836323,-0.038646551,17,0,21000000,1,0,1,-0.038857796,420.74,2/23/2016
67743696,6479395124,0.010221465,17,0,21000000,1,0,1,0.01000618,424.95,2/24/2016
70798000,6474784226,-0.000711625,17,0,21000000,1,0,1,-0.000964819,424.54,2/25/2016
61486000,6592327507,0.018154007,17,0,21000000,1,0,1,0.017925284,432.15,2/26/2016
41893600,6599515471,0.001090353,17,0,21000000,1,0,1,0.000856184,432.52,2/27/2016
53033400,6615986322,0.002495767,17,0,21000000,1,0,1,0.002265791,433.5,2/28/2016
60694700,6681444705,0.009893972,17,0,21000000,1,0,1,0.009688581,437.7,2/29/2016
74895800,6643686404,-0.005651218,17,0,21000000,1,0,1,-0.005894448,435.12,3/1/2016
74955296,6475329604,-0.025340871,17,0,21000000,1,0,1,-0.025579151,423.99,3/2/2016
100484000,6441066887,-0.00529127,17,0,21000000,1,0,1,-0.005518998,421.65,3/3/2016
90856096,6279024638,-0.025157672,17,0,21000000,1,0,1,-0.025400213,410.94,3/4/2016
135384992,6122091567,-0.024993224,17,0,21000000,1,0,1,-0.025234827,400.57,3/5/2016
91212496,6232667872,0.018061851,17,0,21000000,1,0,1,0.0178246,407.71,3/6/2016
85762400,6335164892,0.016445128,17,0,21000000,1,0,1,0.016212504,414.32,3/7/2016
70311696,6331422309,-0.000590763,17,0,21000000,1,0,1,-0.000844758,413.97,3/8/2016
70012304,6346735710,0.002418635,17,0,21000000,1,0,1,0.002149914,414.86,3/9/2016
81022896,6383105414,0.005730458,17,0,21000000,1,0,1,0.005471725,417.13,3/10/2016
73969696,6454555816,0.011193674,17,0,21000000,1,0,1,0.010931844,421.69,3/11/2016
92712896,6301963440,-0.023641034,17,0,21000000,1,0,1,-0.023880101,411.62,3/12/2016
74322800,6340701565,0.006146993,17,0,21000000,1,0,1,0.005952092,414.07,3/13/2016
95259400,6378632901,0.005982199,17,0,21000000,1,0,1,0.00572367,416.44,3/14/2016
66781700,6386304534,0.001202708,17,0,21000000,1,0,1,0.000936509,416.83,3/15/2016
65185800,6390672724,0.000683993,17,0,21000000,1,0,1,0.000431831,417.01,3/16/2016
83528600,6447467967,0.008887209,17,0,21000000,1,0,1,0.008656867,420.62,3/17/2016
104940000,6279128504,-0.026109391,17,0,21000000,1,0,1,-0.026318292,409.55,3/18/2016
58423000,6294271612,0.002411658,17,0,21000000,1,0,1,0.002173117,410.44,3/19/2016
45947900,6346546570,0.008305164,17,0,21000000,1,0,1,0.00808888,413.76,3/20/2016
61655400,6341110984,-0.000856464,17,0,21000000,1,0,1,-0.001087587,413.31,3/21/2016
66813300,6416025151,0.011814044,17,0,21000000,1,0,1,0.011565169,418.09,3/22/2016
61444200,6416845742,0.000127897,17,0,21000000,1,0,1,-0.000119591,418.04,3/23/2016
68346704,6393094869,-0.003701331,17,0,21000000,1,0,1,-0.003946991,416.39,3/24/2016
52560000,6406608048,0.002113715,17,0,21000000,1,0,1,0.00189726,417.18,3/25/2016
44650400,6420042696,0.002096999,17,0,21000000,1,0,1,0.001845726,417.95,3/26/2016
71229400,6557030843,0.021337576,17,0,21000000,1,0,1,0.021103003,426.77,3/27/2016
68522800,6519889575,-0.005664342,17,0,21000000,1,0,1,-0.005951684,424.23,3/28/2016
75411504,6402954687,-0.017935103,17,0,21000000,1,0,1,-0.018174104,416.52,3/29/2016
66034100,6378356002,-0.003841771,17,0,21000000,1,0,1,-0.004081437,414.82,3/30/2016
60215200,6409062819,0.004814221,17,0,21000000,1,0,1,0.004604407,416.73,3/31/2016
51235700,6429593619,0.003203401,17,0,21000000,1,0,1,0.002951551,417.96,4/1/2016
45681200,6475857111,0.007195399,17,0,21000000,1,0,1,0.006962389,420.87,4/2/2016
38053700,6477828309,0.000304392,17,0,21000000,1,0,1,7.13E-05,420.9,4/3/2016
50634300,6487898586,0.001554576,17,0,21000000,1,0,1,0.001282965,421.44,4/4/2016
60718000,6529351750,0.006389305,17,0,21000000,1,0,1,0.006145596,424.03,4/5/2016
59091000,6521491709,-0.001203801,17,0,21000000,1,0,1,-0.001462161,423.41,4/6/2016
57858600,6512693215,-0.001349154,17,0,21000000,1,0,1,-0.001582391,422.74,4/7/2016
63454700,6477294354,-0.005435364,17,0,21000000,1,0,1,-0.005653593,420.35,4/8/2016
49792700,6464539022,-0.001969238,17,0,21000000,1,0,1,-0.002236232,419.41,4/9/2016
73478600,6499536744,0.0054138,17,0,21000000,1,0,1,0.005126249,421.56,4/10/2016
50747500,6515321585,0.00242861,17,0,21000000,1,0,1,0.00218237,422.48,4/11/2016
70728800,6558651418,0.006650452,17,0,21000000,1,0,1,0.006414505,425.19,4/12/2016
69060400,6537929600,-0.003159463,17,0,21000000,1,0,1,-0.003433759,423.73,4/13/2016
45281000,6548113819,0.001557713,17,0,21000000,1,0,1,0.001297996,424.28,4/14/2016
54801500,6633436610,0.013030133,17,0,21000000,1,0,1,0.012798152,429.71,4/15/2016
39392800,6648182380,0.002222946,17,0,21000000,1,0,1,0.00200135,430.57,4/16/2016
52125900,6600878376,-0.007115329,17,0,21000000,1,0,1,-0.007362334,427.4,4/17/2016
55670900,6620723761,0.003006476,17,0,21000000,1,0,1,0.002784277,428.59,4/18/2016
52810500,6729223763,0.016387937,17,0,21000000,1,0,1,0.016145967,435.51,4/19/2016
72890096,6821898724,0.013772014,17,0,21000000,1,0,1,0.013501412,441.39,4/20/2016
68204704,6947795903,0.018454859,17,0,21000000,1,0,1,0.018192528,449.42,4/21/2016
58804400,6892364370,-0.00797829,17,0,21000000,1,0,1,-0.008188332,445.74,4/22/2016
50485400,6964275296,0.010433419,17,0,21000000,1,0,1,0.01018531,450.28,4/23/2016
68198400,7093731211,0.018588569,17,0,21000000,1,0,1,0.01836635,458.55,4/24/2016
87091800,7139621427,0.006469122,17,0,21000000,1,0,1,0.006280667,461.43,4/25/2016
78971904,7213507974,0.010348805,17,0,21000000,1,0,1,0.01009904,466.09,4/26/2016
93564896,6883732526,-0.045716377,17,0,21000000,1,0,1,-0.045913879,444.69,4/27/2016
74064704,6952183242,0.009943837,17,0,21000000,1,0,1,0.009714633,449.01,4/28/2016
49258500,7048201013,0.013811168,17,0,21000000,1,0,1,0.013563172,455.1,4/29/2016
69322600,6944860514,-0.014661968,17,0,21000000,1,0,1,-0.014897825,448.32,4/30/2016
40660100,7001712750,0.008186232,17,0,21000000,1,0,1,0.007940757,451.88,5/1/2016
92127000,6891791430,-0.015699204,17,0,21000000,1,0,1,-0.015955563,444.67,5/2/2016
59366400,6980826502,0.012919003,17,0,21000000,1,0,1,0.012661075,450.3,5/3/2016
50407300,6927161701,-0.007687457,17,0,21000000,1,0,1,-0.007950255,446.72,5/4/2016
50440800,6948331748,0.003056093,17,0,21000000,1,0,1,0.002820559,447.98,5/5/2016
72796800,7130556704,0.026225713,17,0,21000000,1,0,1,0.025938658,459.6,5/6/2016
38364500,7115722136,-0.002080422,17,0,21000000,1,0,1,-0.002306353,458.54,5/7/2016
40315000,7117822794,0.000295214,17,0,21000000,1,0,1,2.18E-05,458.55,5/8/2016
55493100,7149827444,0.00449641,17,0,21000000,1,0,1,0.004208919,460.48,5/9/2016
58956100,7002714977,-0.020575667,17,0,21000000,1,0,1,-0.020826095,450.89,5/10/2016
50605200,7032699388,0.004281827,17,0,21000000,1,0,1,0.004080818,452.73,5/11/2016
59849300,7065960832,0.004729542,17,0,21000000,1,0,1,0.004505997,454.77,5/12/2016
60845000,7081726955,0.002231278,17,0,21000000,1,0,1,0.001979022,455.67,5/13/2016
37209000,7083394303,0.000235444,17,0,21000000,1,0,1,0,455.67,5/14/2016
28514000,7114461730,0.004385952,17,0,21000000,1,0,1,0.004169684,457.57,5/15/2016
59171500,7063120268,-0.007216493,17,0,21000000,1,0,1,-0.007452412,454.16,5/16/2016
64100300,7058821457,-0.000608628,17,0,21000000,1,0,1,-0.00083671,453.78,5/17/2016
86850096,7073564772,0.002088637,17,0,21000000,1,0,1,0.001851117,454.62,5/18/2016
96027400,6827425412,-0.034797074,17,0,21000000,1,0,1,-0.034996261,438.71,5/19/2016
81987904,6890716750,0.009270162,17,0,21000000,1,0,1,0.009049258,442.68,5/20/2016
42762300,6900237725,0.00138171,17,0,21000000,1,0,1,0.001152074,443.19,5/21/2016
39657600,6842082300,-0.008428032,17,0,21000000,1,0,1,-0.008732146,439.32,5/22/2016
50582500,6919346395,0.011292483,17,0,21000000,1,0,1,0.010994264,444.15,5/23/2016
65783100,6949432035,0.004348047,17,0,21000000,1,0,1,0.00412023,445.98,5/24/2016
65231000,7007360094,0.008335654,17,0,21000000,1,0,1,0.008116956,449.6,5/25/2016
65203800,7067871184,0.008635362,17,0,21000000,1,0,1,0.008407473,453.38,5/26/2016
164780992,7382558440,0.044523626,17,0,21000000,1,0,1,0.044289558,473.46,5/27/2016
181199008,8266477338,0.119730701,17,0,21000000,1,0,1,0.119503232,530.04,5/28/2016
148736992,8209050618,-0.00694694,17,0,21000000,1,0,1,-0.007188137,526.23,5/29/2016
87958704,8330000111,0.014733676,17,0,21000000,1,0,1,0.014499363,533.86,5/30/2016
138450000,8293035755,-0.004437498,17,0,21000000,1,0,1,-0.004626681,531.39,5/31/2016
86061800,8381321200,0.010645733,17,0,21000000,1,0,1,0.010406669,536.92,6/1/2016
60378200,8399598923,0.002180769,17,0,21000000,1,0,1,0.001955599,537.97,6/2/2016
122020000,8889102698,0.058277041,17,0,21000000,1,0,1,0.058032976,569.19,6/3/2016
94925296,8945981422,0.006398703,17,0,21000000,1,0,1,0.006219364,572.73,6/4/2016
68874096,8983555643,0.004200123,17,0,21000000,1,0,1,0.003928553,574.98,6/5/2016
72138896,9151021089,0.018641332,17,0,21000000,1,0,1,0.018365856,585.54,6/6/2016
107770000,9013335474,-0.015045929,17,0,21000000,1,0,1,-0.015267958,576.6,6/7/2016
80265800,9094354021,0.008988742,17,0,21000000,1,0,1,0.008758238,581.65,6/8/2016
71301000,8987040811,-0.011799982,17,0,21000000,1,0,1,-0.012069114,574.63,6/9/2016
66991900,9033522014,0.005172025,17,0,21000000,1,0,1,0.004942311,577.47,6/10/2016
82357000,9493578714,0.050927722,17,0,21000000,1,0,1,0.050669299,606.73,6/11/2016
277084992,10529624647,0.109131231,17,0,21000000,1,0,1,0.108862262,672.78,6/12/2016
243295008,11026918233,0.047228045,17,0,21000000,1,0,1,0.046969292,704.38,6/13/2016
186694000,10734585656,-0.026510814,17,0,21000000,1,0,1,-0.026718533,685.56,6/14/2016
99223800,10876756116,0.01324415,17,0,21000000,1,0,1,0.012996674,694.47,6/15/2016
271633984,12004751236,0.103706942,17,0,21000000,1,0,1,0.103445793,766.31,6/16/2016
363320992,11734973407,-0.022472588,17,0,21000000,1,0,1,-0.022706216,748.91,6/17/2016
252718000,11852610450,0.010024483,17,0,21000000,1,0,1,0.009774205,756.23,6/18/2016
136184992,11974386667,0.010274211,17,0,21000000,1,0,1,0.009983735,763.78,6/19/2016
174511008,11561085979,-0.034515395,17,0,21000000,1,0,1,-0.034761319,737.23,6/20/2016
309944000,10456853278,-0.095512887,17,0,21000000,1,0,1,-0.095736744,666.65,6/21/2016
266392992,9352374507,-0.10562248,17,0,21000000,1,0,1,-0.105797645,596.12,6/22/2016
253462000,9791649877,0.046969395,17,0,21000000,1,0,1,0.046735557,623.98,6/23/2016
224316992,10442233719,0.066442719,17,0,21000000,1,0,1,0.066220071,665.3,6/24/2016
126656000,10442165051,-6.58E-06,17,0,21000000,1,0,1,-0.000270555,665.12,6/25/2016
109225000,9883123077,-0.053536979,17,0,21000000,1,0,1,-0.053749699,629.37,6/26/2016
122134000,10292371661,0.041408832,17,0,21000000,1,0,1,0.041168152,655.28,6/27/2016
138384992,10164806261,-0.01239417,17,0,21000000,1,0,1,-0.01263582,647,6/28/2016
142456000,10055423427,-0.010760936,17,0,21000000,1,0,1,-0.010989181,639.89,6/29/2016
138980000,10583527799,0.052519357,17,0,21000000,1,0,1,0.05227461,673.34,6/30/2016
134431008,10632674990,0.004643744,17,0,21000000,1,0,1,0.004395996,676.3,7/1/2016
112354000,11066171356,0.040770208,17,0,21000000,1,0,1,0.040514565,703.7,7/2/2016
129512000,10360455388,-0.063772369,17,0,21000000,1,0,1,-0.064004547,658.66,7/3/2016
92008400,10756225162,0.038200037,17,0,21000000,1,0,1,0.03795585,683.66,7/4/2016
130476000,10553590036,-0.01883887,17,0,21000000,1,0,1,-0.019059181,670.63,7/5/2016
134960992,10661460872,0.010221246,17,0,21000000,1,0,1,0.009990606,677.33,7/6/2016
258091008,10084880016,-0.054080849,17,0,21000000,1,0,1,-0.054286684,640.56,7/7/2016
141970000,10496037616,0.040769707,17,0,21000000,1,0,1,0.040527039,666.52,7/8/2016
180536000,10252979330,-0.023157147,17,0,21000000,1,0,1,-0.023345136,650.96,7/9/2016
102532000,10229001841,-0.002338587,17,0,21000000,1,0,1,-0.002457908,649.36,7/10/2016
107910000,10203318330,-0.002510852,17,0,21000000,1,0,1,-0.002617962,647.66,7/11/2016
138172992,10470577835,0.026193391,17,0,21000000,1,0,1,0.026078498,664.55,7/12/2016
131449000,10312716681,-0.015076642,17,0,21000000,1,0,1,-0.015168159,654.47,7/13/2016
98511400,10370714378,0.005623901,17,0,21000000,1,0,1,0.005515914,658.08,7/14/2016
81673104,10453381650,0.007971223,17,0,21000000,1,0,1,0.007871383,663.26,7/15/2016
50330200,10415413843,-0.003632108,17,0,21000000,1,0,1,-0.003754184,660.77,7/16/2016
74407904,10711263460,0.02840498,17,0,21000000,1,0,1,0.028285182,679.46,7/17/2016
69465000,10612299585,-0.009239235,17,0,21000000,1,0,1,-0.009345657,673.11,7/18/2016
61203300,10609525767,-0.000261378,17,0,21000000,1,0,1,-0.00037141,672.86,7/19/2016
94636400,10497527596,-0.010556379,17,0,21000000,1,0,1,-0.010670868,665.68,7/20/2016
60491800,10487976073,-0.000909883,17,0,21000000,1,0,1,-0.00100649,665.01,7/21/2016
134169000,10261989674,-0.021547189,17,0,21000000,1,0,1,-0.021638772,650.62,7/22/2016
69532200,10340881944,0.007687814,17,0,21000000,1,0,1,0.007592758,655.56,7/23/2016
118184000,10432244355,0.00883507,17,0,21000000,1,0,1,0.008725365,661.28,7/24/2016
78176496,10319876749,-0.010771182,17,0,21000000,1,0,1,-0.01085773,654.1,7/25/2016
225135008,10284392843,-0.003438404,17,0,21000000,1,0,1,-0.003546858,651.78,7/26/2016
147460992,10325917979,0.004037685,17,0,21000000,1,0,1,0.003943048,654.35,7/27/2016
86428400,10337749269,0.001145786,17,0,21000000,1,0,1,0.001039199,655.03,7/28/2016
60703500,10369809306,0.003101259,17,0,21000000,1,0,1,0.002992229,656.99,7/29/2016
38456100,10340045284,-0.002870257,17,0,21000000,1,0,1,-0.002952861,655.05,7/30/2016
110818000,9861866433,-0.046245334,17,0,21000000,1,0,1,-0.046362873,624.68,7/31/2016
121887000,9572348580,-0.029357308,17,0,21000000,1,0,1,-0.029471089,606.27,8/1/2016
330932992,8644864335,-0.096892026,17,0,21000000,1,0,1,-0.096986491,547.47,8/2/2016
207982000,8944279139,0.034634992,17,0,21000000,1,0,1,0.034485908,566.35,8/3/2016
125292000,9133817995,0.021191071,17,0,21000000,1,0,1,0.02108237,578.29,8/4/2016
66127900,9083715053,-0.005485432,17,0,21000000,1,0,1,-0.005620018,575.04,8/5/2016
80797296,9286055404,0.022275066,17,0,21000000,1,0,1,0.022154981,587.78,8/6/2016
82398400,9364710627,0.008470251,17,0,21000000,1,0,1,0.008353466,592.69,8/7/2016
61194100,9339910963,-0.002648204,17,0,21000000,1,0,1,-0.002767045,591.05,8/8/2016
92228096,9289374235,-0.005410836,17,0,21000000,1,0,1,-0.005498689,587.8,8/9/2016
102905000,9358441335,0.007435065,17,0,21000000,1,0,1,0.007315413,592.1,8/10/2016
74514400,9312340020,-0.004926174,17,0,21000000,1,0,1,-0.005032934,589.12,8/11/2016
69218000,9288722581,-0.002536144,17,0,21000000,1,0,1,-0.002648017,587.56,8/12/2016
43563000,9258715472,-0.003230488,17,0,21000000,1,0,1,-0.003352849,585.59,8/13/2016
60851100,9020848475,-0.025691144,17,0,21000000,1,0,1,-0.025820113,570.47,8/14/2016
57262300,8970719083,-0.00555706,17,0,21000000,1,0,1,-0.005661998,567.24,8/15/2016
58405200,9132941526,0.01808355,17,0,21000000,1,0,1,0.017981807,577.44,8/16/2016
54443000,9066995409,-0.007220688,17,0,21000000,1,0,1,-0.007308119,573.22,8/17/2016
59896600,9085487925,0.002039542,17,0,21000000,1,0,1,0.001918984,574.32,8/18/2016
50631600,9107313927,0.002402293,17,0,21000000,1,0,1,0.002280958,575.63,8/19/2016
45301400,9204384754,0.010658557,17,0,21000000,1,0,1,0.010544968,581.7,8/20/2016
38299400,9199366517,-0.000545201,17,0,21000000,1,0,1,-0.000670449,581.31,8/21/2016
72844000,9286647694,0.009487738,17,0,21000000,1,0,1,0.009358174,586.75,8/22/2016
85349200,9234845697,-0.005578116,17,0,21000000,1,0,1,-0.005692373,583.41,8/23/2016
56328200,9184728961,-0.005426916,17,0,21000000,1,0,1,-0.005536415,580.18,8/24/2016
136130000,9147297036,-0.004075452,17,0,21000000,1,0,1,-0.004171119,577.76,8/25/2016
48856800,9178145243,0.003372385,17,0,21000000,1,0,1,0.003271255,579.65,8/26/2016
59698300,9025464112,-0.016635293,17,0,21000000,1,0,1,-0.016734236,569.95,8/27/2016
86301600,9089312935,0.007074298,17,0,21000000,1,0,1,0.006947978,573.91,8/28/2016
110398000,9093420855,0.000451951,17,0,21000000,1,0,1,0.000348487,574.11,8/29/2016
70342400,9148340524,0.006039495,17,0,21000000,1,0,1,0.005904792,577.5,8/30/2016
75840896,9117106217,-0.003414205,17,0,21000000,1,0,1,-0.003515152,575.47,8/31/2016
76923400,9067854884,-0.00540208,17,0,21000000,1,0,1,-0.005508541,572.3,9/1/2016
79910800,9120159589,0.005768145,17,0,21000000,1,0,1,0.005661366,575.54,9/2/2016
159014000,9480380026,0.039497164,17,0,21000000,1,0,1,0.039389095,598.21,9/3/2016
97942896,9646846465,0.017559047,17,0,21000000,1,0,1,0.017418632,608.63,9/4/2016
82446800,9615468145,-0.003252702,17,0,21000000,1,0,1,-0.00335179,606.59,9/5/2016
78529104,9677437248,0.006444731,17,0,21000000,1,0,1,0.006346956,610.44,9/6/2016
75032400,9743676240,0.006844683,17,0,21000000,1,0,1,0.006716467,614.54,9/7/2016
86713000,9931412644,0.019267513,17,0,21000000,1,0,1,0.019168809,626.32,9/8/2016
64550200,9877681032,-0.005410269,17,0,21000000,1,0,1,-0.005524333,622.86,9/9/2016
45016800,9889124590,0.001158527,17,0,21000000,1,0,1,0.001043573,623.51,9/10/2016
73610800,9624021892,-0.026807499,17,0,21000000,1,0,1,-0.026928197,606.72,9/11/2016
72812304,9649385919,0.002635491,17,0,21000000,1,0,1,0.002505274,608.24,9/12/2016
86920600,9666424848,0.001765804,17,0,21000000,1,0,1,0.001644088,609.24,9/13/2016
47877700,9690463177,0.002486786,17,0,21000000,1,0,1,0.002363601,610.68,9/14/2016
59464600,9635571708,-0.005664484,17,0,21000000,1,0,1,-0.005764066,607.16,9/15/2016
64963400,9633710359,-0.000193175,17,0,21000000,1,0,1,-0.000312932,606.97,9/16/2016
37140300,9619198525,-0.00150636,17,0,21000000,1,0,1,-0.001631053,605.98,9/17/2016
48679400,9682008337,0.00652963,17,0,21000000,1,0,1,0.006419354,609.87,9/18/2016
54796400,9672709264,-0.000960449,17,0,21000000,1,0,1,-0.001049404,609.23,9/19/2016
72710896,9659269452,-0.001389457,17,0,21000000,1,0,1,-0.001510103,608.31,9/20/2016
82776200,9483211005,-0.018226891,17,0,21000000,1,0,1,-0.018345909,597.15,9/21/2016
67085300,9470698215,-0.001319468,17,0,21000000,1,0,1,-0.001423428,596.3,9/22/2016
51067000,9575631549,0.011079789,17,0,21000000,1,0,1,0.010967634,602.84,9/23/2016
35359500,9573385118,-0.000234599,17,0,21000000,1,0,1,-0.000348351,602.63,9/24/2016
33977800,9546132575,-0.002846699,17,0,21000000,1,0,1,-0.002986907,600.83,9/25/2016
59153800,9661922446,0.012129506,17,0,21000000,1,0,1,0.012000067,608.04,9/26/2016
49422400,9633311305,-0.002961227,17,0,21000000,1,0,1,-0.003075456,606.17,9/27/2016
48722600,9611532319,-0.0022608,17,0,21000000,1,0,1,-0.002375571,604.73,9/28/2016
55658600,9627902106,0.00170314,17,0,21000000,1,0,1,0.001587485,605.69,9/29/2016
56122400,9693198750,0.006782022,17,0,21000000,1,0,1,0.006670079,609.73,9/30/2016
56357000,9761887632,0.007086297,17,0,21000000,1,0,1,0.006970298,613.98,10/1/2016
39249800,9713776587,-0.004928457,17,0,21000000,1,0,1,-0.005032737,610.89,10/2/2016
46798300,9734618878,0.002145642,17,0,21000000,1,0,1,0.002029825,612.13,10/3/2016
49801600,9705099355,-0.003032427,17,0,21000000,1,0,1,-0.003152925,610.2,10/4/2016
68077504,9743018924,0.00390718,17,0,21000000,1,0,1,0.003785644,612.51,10/5/2016
56812100,9752315689,0.000954198,17,0,21000000,1,0,1,0.000832639,613.02,10/6/2016
64071400,9818599994,0.006796776,17,0,21000000,1,0,1,0.006688199,617.12,10/7/2016
42345900,9851461946,0.003346908,17,0,21000000,1,0,1,0.003224656,619.11,10/8/2016
39243400,9815156618,-0.003685273,17,0,21000000,1,0,1,-0.003811924,616.75,10/9/2016
67481104,9851764897,0.00372977,17,0,21000000,1,0,1,0.003631942,618.99,10/10/2016
103590000,10204214839,0.03577531,17,0,21000000,1,0,1,0.035671012,641.07,10/11/2016
92370200,10127644784,-0.007503767,17,0,21000000,1,0,1,-0.007612273,636.19,10/12/2016
61620700,10138078870,0.001030258,17,0,21000000,1,0,1,0.000943114,636.79,10/13/2016
58144600,10196303437,0.005743156,17,0,21000000,1,0,1,0.005637651,640.38,10/14/2016
39035400,10169814232,-0.002597922,17,0,21000000,1,0,1,-0.002701521,638.65,10/15/2016
40298100,10218348388,0.004772374,17,0,21000000,1,0,1,0.004666093,641.63,10/16/2016
58063600,10180488274,-0.003705111,17,0,21000000,1,0,1,-0.003802815,639.19,10/17/2016
65546700,10162029114,-0.00181319,17,0,21000000,1,0,1,-0.00192431,637.96,10/18/2016
69381696,10044471117,-0.011568359,17,0,21000000,1,0,1,-0.011662173,630.52,10/19/2016
56957300,10050854099,0.000635472,17,0,21000000,1,0,1,0.000539237,630.86,10/20/2016
55951000,10083501603,0.003248232,17,0,21000000,1,0,1,0.003122721,632.83,10/21/2016
78556496,10474463658,0.038772449,17,0,21000000,1,0,1,0.038651771,657.29,10/22/2016
54474600,10472100602,-0.000225602,17,0,21000000,1,0,1,-0.000334708,657.07,10/23/2016
